id,parent,name
ba553037-9b31-440c-92e8-7f1668373fb9,2c15f339-1c22-45cb-9991-e984c975e50a,Mugwe
63853093-5161-4d49-9fad-349f6466e487,2c15f339-1c22-45cb-9991-e984c975e50a,Magumoni
e69e62f5-d456-4336-8e59-daf14223fc84,2c15f339-1c22-45cb-9991-e984c975e50a,Karingani
4019e2ae-db36-4e5c-87ec-114b4f9a9fc7,2c15f339-1c22-45cb-9991-e984c975e50a,Mariani
0b9a0d41-4b2f-456d-894a-b29514be19b4,1df80f03-0711-44d9-a9b7-8b0d2a7e4e62,Chogoria
bdef2970-0d7a-4868-b7ae-39edecea204c,1df80f03-0711-44d9-a9b7-8b0d2a7e4e62,Ganga
d1532e97-a3db-4e24-9810-afd6a6a207e1,1df80f03-0711-44d9-a9b7-8b0d2a7e4e62,Mwimbi
642bbe41-7bd2-44d9-8965-e1becdd88141,1df80f03-0711-44d9-a9b7-8b0d2a7e4e62,Muthambi
826f835c-4549-4c9f-a55c-60f59bcd4230,1df80f03-0711-44d9-a9b7-8b0d2a7e4e62,Mitheru
5ac716f3-0318-4185-aebc-e1cfc655e5ae,55d61844-c85b-4842-88f8-0f3a58bc4485,Nkuene
1f83a8aa-e269-473a-bc9a-a7034b5e0a5b,55d61844-c85b-4842-88f8-0f3a58bc4485,Abogeta West
d3671734-1672-4737-aeaf-f4cadade3462,55d61844-c85b-4842-88f8-0f3a58bc4485,Abogeta East
b61a4198-2f1c-4d36-9a41-495888e71b10,55d61844-c85b-4842-88f8-0f3a58bc4485,Igoji West
4648e9b9-0301-4f38-9583-d74644559195,55d61844-c85b-4842-88f8-0f3a58bc4485,Igoji East
effe4c38-0d0d-4a0d-b0f7-72045baf20f9,55d61844-c85b-4842-88f8-0f3a58bc4485,Mitunguu
691b60d6-8fbe-4705-941f-d6e6d0c88108,3aa7fc68-cc10-47d3-98c6-1fe248af561a,Kibirichia
ba98be32-8db4-4d05-8241-deba4acd2181,a166b928-f135-4d0a-af8b-a79b9036fe8d,Kiagu
27832f84-1aee-42cd-b32b-e4488592f40c,a166b928-f135-4d0a-af8b-a79b9036fe8d,Abothuguchi West
2fa364a8-3f5b-4986-9968-6b69df4608d4,a166b928-f135-4d0a-af8b-a79b9036fe8d,Abothuguchi Central
5abdf717-fec3-4038-a2e6-5dc7b67a1154,a166b928-f135-4d0a-af8b-a79b9036fe8d,Mwangathia
d440ee3f-d7bb-4707-a79d-ef40b4700b96,3aa7fc68-cc10-47d3-98c6-1fe248af561a,Ruiru/Rwawera
0a8e2832-82e8-4196-9ce5-dfcbf7ef7eba,3aa7fc68-cc10-47d3-98c6-1fe248af561a,Kiirua/Naari
61ca3076-cccd-479d-8907-af370ade3d24,3aa7fc68-cc10-47d3-98c6-1fe248af561a,Kisima
b6ebb32b-5702-4c84-b65d-36da77f1b5f1,3aa7fc68-cc10-47d3-98c6-1fe248af561a,Timau
55165699-11ef-4a8b-9bd7-e746cbd6e98e,1dd027ed-20e0-4489-ba80-dbc822643b9a,Nyaki East
d6fef81e-0eb9-4be8-a0af-e620e6f9ebfc,1dd027ed-20e0-4489-ba80-dbc822643b9a,Nyaki West
a66090c2-335d-4d4a-be94-b1e97e98ebf3,1dd027ed-20e0-4489-ba80-dbc822643b9a,Ntima West
e4aee373-af7f-407d-af8d-acf808d0dd19,1dd027ed-20e0-4489-ba80-dbc822643b9a,Ntima East
23db631e-6ec6-40a8-805a-8d2f3bfc9bca,1dd027ed-20e0-4489-ba80-dbc822643b9a,Municipality
1b965dbb-6fe2-4183-95a2-0d1192888a1f,40e39f7e-7f02-4bce-a654-7f6e09770ad6,Karama
4fa87581-6517-4944-8c49-6496b72c05b7,40e39f7e-7f02-4bce-a654-7f6e09770ad6,Muthara
8a2f7d82-431e-4951-9d52-e91ea74e442f,40e39f7e-7f02-4bce-a654-7f6e09770ad6,Kinguchwa
0dc3599e-b529-48a6-8a73-c6c5ff9d24a5,40e39f7e-7f02-4bce-a654-7f6e09770ad6,Mikinduri
d3d93780-2ccb-45a5-8309-6b271b2fef91,40e39f7e-7f02-4bce-a654-7f6e09770ad6,Thangatha
52a80b0c-751e-48bf-860d-20f0672cf9cd,9d35f003-504c-43fe-b33c-e0dc41ad9fb6,Mbeu
35ca1db2-354a-45ee-9f35-16c6c6eed25e,9d35f003-504c-43fe-b33c-e0dc41ad9fb6,Nkomo
800286ae-fcfb-486e-a707-9157d5566c75,9d35f003-504c-43fe-b33c-e0dc41ad9fb6,Kianjai
043180c2-bda8-47fc-842f-c56774ae80c4,9d35f003-504c-43fe-b33c-e0dc41ad9fb6,Akithii
d80fd135-de98-47dd-ad0a-8b52c1290f6c,9d35f003-504c-43fe-b33c-e0dc41ad9fb6,Athwana
d247c76b-e64c-4ac4-a6be-bfe657897ffb,76991ca0-bc9f-4289-9b89-bac32426f12b,Amwathi
34e6ed21-221d-4a01-bc91-a37998e46b0e,76991ca0-bc9f-4289-9b89-bac32426f12b,Naathu
92aa9c6a-3bb9-4b8c-a53e-438d4354f061,76991ca0-bc9f-4289-9b89-bac32426f12b,Antubetwe Kiongo
745cd14e-f0f3-4b7e-82f9-ce94ff24a90a,76991ca0-bc9f-4289-9b89-bac32426f12b,Ntunene
5778909c-e1a6-458b-8e0e-de84d703cabd,76991ca0-bc9f-4289-9b89-bac32426f12b,Antuambui
f06734d7-3089-4051-81de-aea247414a25,95e1de50-0952-42a7-9ed0-4f212a1e880b,Kangeta
d989beec-308a-4213-949c-a5caec6a1450,95e1de50-0952-42a7-9ed0-4f212a1e880b,Njia
f7f176c4-feb9-49a3-bddd-1dcede39925d,95e1de50-0952-42a7-9ed0-4f212a1e880b,Igembe East
e5a4f5e0-3b70-4df3-b686-84e571f5f5af,95e1de50-0952-42a7-9ed0-4f212a1e880b,Athiru Ruujine
59360855-9003-4f49-a28b-efd110542abc,95e1de50-0952-42a7-9ed0-4f212a1e880b,Akirang'ondu
08468673-7286-435e-97c1-5c22a3389f69,17a04c0f-7c2e-48cb-bbd9-54df0a57348a,Kanuni
8c488d1e-633a-4427-819b-99ae376fd670,17a04c0f-7c2e-48cb-bbd9-54df0a57348a,Akachiu
396c3c52-bb3e-45d0-9a07-f73d7b8ebe4e,17a04c0f-7c2e-48cb-bbd9-54df0a57348a,Athiru Gaiti
b83e8da9-7a91-4870-9269-fcfc1ad29ac7,17a04c0f-7c2e-48cb-bbd9-54df0a57348a,Kiegoi/Antubochiu
e153ebbb-9306-4a13-8bcb-fb017fdfd984,17a04c0f-7c2e-48cb-bbd9-54df0a57348a,Maua
e6b9ce98-3359-400f-9fc8-3780da8ca506,845fc298-cebe-4591-b543-47dfed8c19d7,Sericho
6635c228-0cd6-4866-bd56-cadb5fb60fff,845fc298-cebe-4591-b543-47dfed8c19d7,Kinna
d143950d-d5c3-4920-82d8-af858628dc73,845fc298-cebe-4591-b543-47dfed8c19d7,Garba Tulla
7c5e358d-82d2-47cc-8852-049731daf7e9,4877c950-443d-46cf-b5fb-b6d47757426b,Oldo/Nyiro
97c429fd-b04b-425e-af64-2c03f71ad8ae,4877c950-443d-46cf-b5fb-b6d47757426b,Burat
dd950b76-90f2-4d72-bc94-c06348f96f09,4877c950-443d-46cf-b5fb-b6d47757426b,Ngare Mara
0dd5b0f1-a9d4-426d-9e2d-bb29109f2102,4877c950-443d-46cf-b5fb-b6d47757426b,Cherab
820474ae-ed74-4b97-99f9-892ba44bd8db,4877c950-443d-46cf-b5fb-b6d47757426b,Chari
5a60bb82-2e66-42a4-afa7-7fb448610cf4,4877c950-443d-46cf-b5fb-b6d47757426b,Bulla Pesa
3a1fada5-e270-435a-ac58-c671cfe37b69,4877c950-443d-46cf-b5fb-b6d47757426b,Wabera
0d0df980-1398-4e71-a27f-b0c248c9d7de,9937d9a9-b93d-4e72-872f-08122f917f98,Laisamis
f8b88b92-3c61-456a-a61f-260f6800a363,9937d9a9-b93d-4e72-872f-08122f917f98,Loglogo
9f806f3f-bceb-4455-9e5f-f04a11ec47b7,9937d9a9-b93d-4e72-872f-08122f917f98,Korr/Ngurunit
070dd546-8fed-403b-a0f0-49f648813fbe,9937d9a9-b93d-4e72-872f-08122f917f98,Kargi/South Horr
fd5b1b04-6c90-4677-9900-fb7ddb9559ef,9937d9a9-b93d-4e72-872f-08122f917f98,Loiyangalani
a826e4d2-fec3-4281-a228-524449fd8980,58319088-b965-45bf-a8be-acee56357f2a,Marsabit Central
f66419e1-2083-4d71-804d-1712e10ee883,58319088-b965-45bf-a8be-acee56357f2a,Karare
aa51f89c-d7e3-4d6d-b6dc-f58e91e2672e,58319088-b965-45bf-a8be-acee56357f2a,Sagante/Jaldesa
f8a9951e-f702-42f3-8d38-3e301d16b353,fe10f5c4-d622-41c3-bc2e-5fcfe4fbef8d,Illeret
12a89cd9-0ef5-4fc8-8c2c-47da7d454575,fe10f5c4-d622-41c3-bc2e-5fcfe4fbef8d,North Horr
45337d2a-3a09-497f-990f-1557667e0dd2,fe10f5c4-d622-41c3-bc2e-5fcfe4fbef8d,Turbi
d442aa94-c953-4785-bdef-96e0b24f7452,fe10f5c4-d622-41c3-bc2e-5fcfe4fbef8d,Maikona
320793d7-e946-4669-9e0b-fcee2b6a6020,fe10f5c4-d622-41c3-bc2e-5fcfe4fbef8d,Dukana
b7f917e2-d271-4349-aea7-b4eee410c82b,423efdce-363b-4fd3-a358-289bfd46d761,Obbu
f5b69ad6-32a2-49b0-aed0-197c1c68e332,423efdce-363b-4fd3-a358-289bfd46d761,Uran
e2f16134-e838-4f2a-9013-e64f939c069e,423efdce-363b-4fd3-a358-289bfd46d761,Moyale Township
b1ff8224-8a71-458e-b49d-842e6d9af4c1,423efdce-363b-4fd3-a358-289bfd46d761,Golbo
ed0dc5dc-71b7-4f07-8714-5680177ada00,423efdce-363b-4fd3-a358-289bfd46d761,Heillu/Manyatta
e9193758-425e-44e6-b9e9-3d11bf9038ae,423efdce-363b-4fd3-a358-289bfd46d761,Sololo
59cf103d-793a-4759-8d22-b61e6cc82329,423efdce-363b-4fd3-a358-289bfd46d761,Butiye
0a5a7060-8f4e-4d44-98b7-cfd1ff19f2e7,889fcd98-fdcf-41ba-92e0-570484632d77,Alungo Gof
1d423351-39bf-4ba8-af78-970a0487569d,889fcd98-fdcf-41ba-92e0-570484632d77,Waranqara
15f887ef-4604-4ea2-94e3-09640f844390,889fcd98-fdcf-41ba-92e0-570484632d77,Lafey
f9f9579f-06ba-43f4-ae13-316b8f7b468d,889fcd98-fdcf-41ba-92e0-570484632d77,Fino
0145a481-16db-460e-a3e4-5558a9f1b260,889fcd98-fdcf-41ba-92e0-570484632d77,Libehia
5b1a3740-bddf-44d0-b477-e54125eb3a88,2d98b201-072e-495b-bb2d-e492086df626,Township
4411c2f4-b543-4474-bc15-4c6331b1ac9f,2d98b201-072e-495b-bb2d-e492086df626,Neboi
20839ec7-35d0-4599-a61a-58bc7c3d5aba,2d98b201-072e-495b-bb2d-e492086df626,Khalalio
991392f9-1adc-4e0a-99fa-1ad319619f38,2d98b201-072e-495b-bb2d-e492086df626,Bulla Mpya
d7dce3f1-5827-4c1d-ba8c-619c8f7d8bb8,2d98b201-072e-495b-bb2d-e492086df626,Arabia
d4a1ef2e-3261-4be1-861d-4da9d5064966,af34c7dd-134b-4b88-b769-1cbbd57b214f,Shimbir Fatuma
db2f3449-a09d-441a-8b53-a8a4c7878227,af34c7dd-134b-4b88-b769-1cbbd57b214f,Elwak North
ee0c4fe7-56d4-4c23-9157-774fcdeb2e25,af34c7dd-134b-4b88-b769-1cbbd57b214f,Elwak South
8f5b93bc-8cc5-44bc-aa1e-d42d995d1406,af34c7dd-134b-4b88-b769-1cbbd57b214f,Kutulo
a4469971-6f38-41e3-97de-8b506f66c5eb,af34c7dd-134b-4b88-b769-1cbbd57b214f,Wargudud
e1ef895c-23b5-451f-9d6f-85ecc4563678,ed7576c7-a852-4d3b-b339-37ec6a3e7799,Rhamu Dimtu
69ac47a5-2bde-43c5-b038-ee3d2459d9e0,ed7576c7-a852-4d3b-b339-37ec6a3e7799,Rhamu
929cff04-b9df-46ab-83b6-adad9729c4e5,ed7576c7-a852-4d3b-b339-37ec6a3e7799,Marothile
e8071eaf-dd39-4f7e-8d8b-ca233c998a31,ed7576c7-a852-4d3b-b339-37ec6a3e7799,Guticha
6169f283-f8dc-47c8-a813-2eb826d26f75,ed7576c7-a852-4d3b-b339-37ec6a3e7799,Ashabito
893cb296-0605-4b99-a52e-2a00f056b180,945876e8-9954-4417-8b68-92d0bb7e7438,Kilwehiri
a60bda94-f64b-4c5c-bdb6-b0a237e8387f,945876e8-9954-4417-8b68-92d0bb7e7438,Malkamari
84da73ab-d10a-4fd4-be96-778af090f3dc,945876e8-9954-4417-8b68-92d0bb7e7438,Guba
692c6e4f-1112-47c7-812c-8b34edbcd4b1,945876e8-9954-4417-8b68-92d0bb7e7438,Derkhale
eed72372-c37a-4bcd-bb8d-845b9d51dbd3,945876e8-9954-4417-8b68-92d0bb7e7438,Banissa
78e75417-08fe-4443-b612-e911069c12bb,bd168f92-5750-403d-8eb2-0f707c8b4b07,Gither
62caa3bc-cdee-4493-8b22-9ec931320d41,bd168f92-5750-403d-8eb2-0f707c8b4b07,Dandu
fdaf77c8-d4cb-4b8c-985c-0adf75ec56b1,bd168f92-5750-403d-8eb2-0f707c8b4b07,Lagsure
c839607e-b16a-4f0d-8ef1-d96d170ba78c,bd168f92-5750-403d-8eb2-0f707c8b4b07,Takaba
117b7446-407f-4a9b-bd48-d973ac3864cc,bd168f92-5750-403d-8eb2-0f707c8b4b07,Takaba South
c68a1404-7ca7-482c-a4f1-87a5c302db01,0f21d0a9-7695-4902-9ccd-312df7c5d391,Diif
77d63a3c-7d31-4611-8aa3-88d41509da8d,0f21d0a9-7695-4902-9ccd-312df7c5d391,Ibrahim Ure
4e60ef3d-c8f8-45a1-8599-6a25f8812cda,0f21d0a9-7695-4902-9ccd-312df7c5d391,Lagboghoi South
8305a52e-bd35-4628-9bed-9a6bcf86e68e,0f21d0a9-7695-4902-9ccd-312df7c5d391,Habasswein
d76f5036-670f-41e3-8cca-59bbee347d33,0f21d0a9-7695-4902-9ccd-312df7c5d391,Dadaja Bulla
16fbe37a-5fd2-4688-8f17-10b257b02aeb,0f21d0a9-7695-4902-9ccd-312df7c5d391,Burder
61f47317-1f95-4e2c-898f-ecab9058df18,0f21d0a9-7695-4902-9ccd-312df7c5d391,Benane
e76944ae-48ec-4271-acc8-7fe6613ff4be,a3f1c2cb-3dde-44f0-a132-7b54b7fced78,Elnur/Tula Tula
574820e2-a4db-4eb2-9241-7a5ac6b2eeac,a3f1c2cb-3dde-44f0-a132-7b54b7fced78,Lakoley South/Basir
ccdd88ac-657d-4a86-a101-6530cf825175,a3f1c2cb-3dde-44f0-a132-7b54b7fced78,Della
7b7b5a81-022d-48d0-a05b-7bb90420e281,a3f1c2cb-3dde-44f0-a132-7b54b7fced78,Eldas
ef0f8060-7592-46bc-bb99-fe9d521c30ff,e25abaac-f8cf-48f7-abb0-1d6484c6d7ee,Ganyure/Wagalla
8b4af2d8-2d45-441d-a99b-fac7e791125c,e25abaac-f8cf-48f7-abb0-1d6484c6d7ee,Ademasajide
9d442e03-f9c5-4b5d-afbb-b6f2ab07e742,e25abaac-f8cf-48f7-abb0-1d6484c6d7ee,Hadado/Athibohol
f9b193bc-a7e5-4b45-b88e-406e3a4e285a,e25abaac-f8cf-48f7-abb0-1d6484c6d7ee,Arbajahan
b45dc81a-4a35-4dc6-a860-cf4593545842,0d1eb73b-b31d-4122-813e-443459b07a50,Wargadud
006eae98-215b-4d0d-a69f-d61ee6e4e7ec,0d1eb73b-b31d-4122-813e-443459b07a50,Tarbaj
f791e0bd-dd9e-4a62-8ed9-1506676c4a16,0d1eb73b-b31d-4122-813e-443459b07a50,Sarman
3a56516b-2e08-44bb-8151-27012b20e143,0d1eb73b-b31d-4122-813e-443459b07a50,Elben
c416e23b-8246-4a18-995e-3397869a2107,dab3c120-dbe9-4927-a339-ea9f17a3b3d9,Khorof/Harar
150b2739-27a7-472a-8342-2f73861a5692,dab3c120-dbe9-4927-a339-ea9f17a3b3d9,Barwago
2002701d-47ad-4916-90db-8c3ac6fab07a,dab3c120-dbe9-4927-a339-ea9f17a3b3d9,Township
122191f7-78c6-4648-be5e-1d7921c856d4,dab3c120-dbe9-4927-a339-ea9f17a3b3d9,Wagberi
4224fe83-8439-4fd9-9d5b-517aed43bbd3,4f87f9f6-a6c4-4965-8ad0-0493566dcc4c,Godoma
0a43897b-067b-4d6b-bcbe-e5d58147ba4e,4f87f9f6-a6c4-4965-8ad0-0493566dcc4c,Danaba
7cf8c247-7401-4ec6-9b93-6106e9f0bb20,4f87f9f6-a6c4-4965-8ad0-0493566dcc4c,Batalu
bd34c5c9-1d46-429a-9077-33b5a4fe6144,4f87f9f6-a6c4-4965-8ad0-0493566dcc4c,Malkagufu
ea42a03c-c240-46b3-b074-354789a9805a,4f87f9f6-a6c4-4965-8ad0-0493566dcc4c,Korondile
39554074-201c-4743-be00-3bc4e0f893e8,4f87f9f6-a6c4-4965-8ad0-0493566dcc4c,Bute
8b678395-d3e6-49ba-a832-0a3b455cbd83,4f87f9f6-a6c4-4965-8ad0-0493566dcc4c,Gurar
b2e21483-8101-40f5-90f4-ef25ba3002d5,b09cb6ca-b744-4347-be88-6f60124edf19,Masalani
5573f4ea-1463-48b6-8520-f37bcf74e298,b09cb6ca-b744-4347-be88-6f60124edf19,Ijara
1469837d-c293-49cb-b3e3-f67b67952466,b09cb6ca-b744-4347-be88-6f60124edf19,Sangailu
c6f542fc-deb0-4ecb-b226-2600279881bb,b09cb6ca-b744-4347-be88-6f60124edf19,Hulugho
2d17e62a-5b42-478c-8237-8ce59633f4ba,c852cb26-0cb3-4edd-a152-f2e6516f734a,Nanighi
3ebb35bb-fbf6-48d7-a5e0-6b59908785ef,c852cb26-0cb3-4edd-a152-f2e6516f734a,Fafi
32a267f6-1509-4b60-bf4f-c720ce168e94,c852cb26-0cb3-4edd-a152-f2e6516f734a,Jarajila
e41b63c1-6f98-40f7-9f1e-16beb38af270,c852cb26-0cb3-4edd-a152-f2e6516f734a,Dekaharia
533dbcfc-e6ac-4343-9294-c15104f889a8,c852cb26-0cb3-4edd-a152-f2e6516f734a,Bura
af6cde01-03a7-436d-84c7-83eca3efd8bf,0e4f8879-887e-47e2-aff0-8fbd4ac8a7ad,Abakaile
e8ff5089-c528-4c4f-9aa3-0b8ef48e2c16,0e4f8879-887e-47e2-aff0-8fbd4ac8a7ad,Liboi
06fe134d-f038-4dd8-b673-d58e6d19ceed,0e4f8879-887e-47e2-aff0-8fbd4ac8a7ad,Damajale
e8557686-5ca6-4317-aba1-78ab2c55c905,0e4f8879-887e-47e2-aff0-8fbd4ac8a7ad,Labisgale
985c7bb9-8996-4e23-af6e-a1f9a34469a8,0e4f8879-887e-47e2-aff0-8fbd4ac8a7ad,Dadaab
fb52d879-384b-4b54-bd86-208702ec761b,0e4f8879-887e-47e2-aff0-8fbd4ac8a7ad,Dertu
839a599a-dad4-4b0e-acd6-fba58b39c32a,a6b05376-0b69-4eda-bb34-4559a41c4efb,Baraki
24410a52-cddb-4f3a-b1f7-6078d2d3bde2,a6b05376-0b69-4eda-bb34-4559a41c4efb,Sabena
a9f794c1-8055-4ff6-8ede-dfd39e731584,a6b05376-0b69-4eda-bb34-4559a41c4efb,Maalamin
c3a2fe53-1b80-4f2e-ba4e-99b7589ddc0a,a6b05376-0b69-4eda-bb34-4559a41c4efb,Goreale
c7d03d17-43c2-4c57-b6c1-d7ae5b8c3d81,a6b05376-0b69-4eda-bb34-4559a41c4efb,Benane
47b1e7b3-8c32-4f99-9170-3a09023e53ca,a6b05376-0b69-4eda-bb34-4559a41c4efb,Modogashe
ab7cedcf-3786-4595-bbe1-005839b46514,a37e790b-389a-4074-83d5-c6373958e323,Sankuri
4b475a7e-5d0d-41c7-bada-4a15be276ec0,a37e790b-389a-4074-83d5-c6373958e323,Saka
dbfe3f8c-e236-4d26-a76b-d45d9d712dda,a37e790b-389a-4074-83d5-c6373958e323,Jarajara
90accc0c-efeb-4174-9c9c-5e890b05558e,a37e790b-389a-4074-83d5-c6373958e323,Danyere
1332e1c1-4d35-4892-b28f-4cfb138c2fca,a37e790b-389a-4074-83d5-c6373958e323,Balambala
b224aac6-f0c4-400a-aab2-05de662a40d6,b27d2f78-2ed5-4831-8e41-fc8e31b02010,Iftin
9530ce3f-c6fa-42f5-acf9-d11a82d1739c,b27d2f78-2ed5-4831-8e41-fc8e31b02010,Township
8c9dda4e-98ab-44cf-ab37-c14cffb41be3,b27d2f78-2ed5-4831-8e41-fc8e31b02010,Galbet
8f41801c-af0d-49e1-b519-79d0f9926326,b27d2f78-2ed5-4831-8e41-fc8e31b02010,Waberi
9732afd7-3cea-4c9e-88c0-7800a36b07ad,7c461459-be22-47f8-a4e5-abeb37496601,Ngolia
4904d310-5cb2-4b50-a0be-b0e627af88df,7c461459-be22-47f8-a4e5-abeb37496601,Kasigau
8f8ae16d-6b7c-488a-a7e7-d3cff3df4393,7c461459-be22-47f8-a4e5-abeb37496601,Marungu
ff4ea7e7-549c-405d-b9aa-94681f53980e,7c461459-be22-47f8-a4e5-abeb37496601,Kaloleni
a7091d5c-f73f-4fc3-b1f5-6092f5aaf987,7c461459-be22-47f8-a4e5-abeb37496601,Sagala
e23ac658-db29-4fe2-b7ff-289865a0bb52,7c461459-be22-47f8-a4e5-abeb37496601,Mbololo
714ef30d-8e65-42c2-a8b3-c196fbc21cd5,5838b0df-db77-4714-9bad-32deb8c99ebb,Wusi/Kishamba
bf8aca58-1b48-489d-9e97-08c32a33b6d4,5838b0df-db77-4714-9bad-32deb8c99ebb,Chawia
acfdaf2b-74e3-4d1a-8e4c-08bc387d7ac1,5838b0df-db77-4714-9bad-32deb8c99ebb,Bura(Mwatate)
a054be1c-b65d-4bf8-b4df-c9d29a282e57,5838b0df-db77-4714-9bad-32deb8c99ebb,Mwatate
2c7d0ca2-7de7-4c3a-9942-1bc6b44f71e4,5838b0df-db77-4714-9bad-32deb8c99ebb,Ronge
bc586b4e-f65c-46cc-a045-52aaa1c43115,05651bf0-e480-43c8-85c3-a73c4bcea2ed,Mwanda/Mgange
f1ddf6e3-9934-4ee1-b319-5bdd7f261393,05651bf0-e480-43c8-85c3-a73c4bcea2ed,Wumingu/Kishushe
69ab509c-f359-45c5-b78f-9cbfff52e5d4,05651bf0-e480-43c8-85c3-a73c4bcea2ed,Werugha
35f809dd-3463-46fa-b79a-5b1045242bef,05651bf0-e480-43c8-85c3-a73c4bcea2ed,Wundanyi/Mbale
c3b74563-138a-4030-a84c-417ab633af22,cc5ebc15-e267-4eb6-9622-0c40a304227e,Mata
2e31e8e0-c891-4b36-a83e-e6e20d441a0a,cc5ebc15-e267-4eb6-9622-0c40a304227e,Mboghoni
759290c2-7436-4e32-88c5-c8c7539ff811,cc5ebc15-e267-4eb6-9622-0c40a304227e,Bomani
b7f2229d-93a6-4ca5-931a-84fbc867d671,cc5ebc15-e267-4eb6-9622-0c40a304227e,Mahoo
fe152699-3f98-4ceb-8905-0316cec8bcee,cc5ebc15-e267-4eb6-9622-0c40a304227e,Chala
abe8419d-2824-4e8b-81c0-7b295ff418a5,7d11042d-f077-450e-86fc-4dccaf55b0a2,Bahari
4e6d57d4-49b9-41fb-8a49-244fddb5dd83,7d11042d-f077-450e-86fc-4dccaf55b0a2,Witu
6e10ac74-510f-4326-8dd1-ab21cfc81daa,7d11042d-f077-450e-86fc-4dccaf55b0a2,Hongwe
ee6f6668-ccdf-48ff-8ea7-790dcd7295f8,7d11042d-f077-450e-86fc-4dccaf55b0a2,Mkunumbi
7c538cfd-0e03-443d-b0fd-0d388fb70653,7d11042d-f077-450e-86fc-4dccaf55b0a2,Hindi
34216880-24b8-4c20-a64a-4cb25a7f072d,7d11042d-f077-450e-86fc-4dccaf55b0a2,Mkomani
fc96af54-2b6f-4b0b-adf3-4cc6462cadc0,7d11042d-f077-450e-86fc-4dccaf55b0a2,Shella
ac1c4edd-f19e-458c-ba6e-f6a9d1b34a23,a543e678-b3ff-4d67-b8c4-22b01c558d08,Basuba
51051d25-ab40-4ac2-88c5-732172f35860,a543e678-b3ff-4d67-b8c4-22b01c558d08,Kiunga
4132a657-517b-4ad0-bcc3-038fd77b6a67,a543e678-b3ff-4d67-b8c4-22b01c558d08,Faza
d25e7793-3008-4d48-9354-f6749c1bbc23,3489925e-30bc-433e-bac1-0c3030a737a5,Madogo
66d39670-91e7-4d96-90ff-9086e54ba117,3489925e-30bc-433e-bac1-0c3030a737a5,Sala
22575b5e-b8f0-4c9f-b044-68bd4032a084,3489925e-30bc-433e-bac1-0c3030a737a5,Bangale
14f9085b-4d88-4cda-877e-1bef91d5edc9,3489925e-30bc-433e-bac1-0c3030a737a5,Bura
48e00410-20ec-42d9-8fae-7d3af45c2b7e,3489925e-30bc-433e-bac1-0c3030a737a5,Chewele
66db8b56-debd-4d51-9295-b64c698d2135,df73b8a6-dc72-4dc9-bdb1-811d7c2971ab,Wayu
cd98db9b-acb2-4d04-b43c-22df4f27a43c,df73b8a6-dc72-4dc9-bdb1-811d7c2971ab,Chewani
d7e1710f-4044-4696-881c-8892d9e4973e,df73b8a6-dc72-4dc9-bdb1-811d7c2971ab,Mikinduni
3e7d706b-1e42-4d2b-915d-dd95699d3172,df73b8a6-dc72-4dc9-bdb1-811d7c2971ab,Kinakomba
38ede221-0e61-480f-927e-ba6acbdefce7,d2b4519e-f631-46fe-b707-7497d40d805f,Garsen North
50e1a51c-e265-4760-ab46-4a17af27d423,d2b4519e-f631-46fe-b707-7497d40d805f,Garsen West
ffa2e4c9-2341-4dcb-b41f-a4fc306aa595,d2b4519e-f631-46fe-b707-7497d40d805f,Garsen Central
ecafc8e3-b05f-4952-bf1b-b2e61ba6f95a,d2b4519e-f631-46fe-b707-7497d40d805f,Kipini West
26996629-4cd3-4533-a1c5-6b33caf4a0ca,d2b4519e-f631-46fe-b707-7497d40d805f,Garsen South
12bf8d71-0921-4514-adac-8fd44a7f8467,d2b4519e-f631-46fe-b707-7497d40d805f,Kipini East
65e44f3a-7b82-4add-b255-0ef233a2a34e,7e938419-b126-4394-aa6f-528eeaa55a4b,Sabaki
a50beb52-df8e-4bc2-8ecb-d6cc472eea45,7e938419-b126-4394-aa6f-528eeaa55a4b,Garashi
f5417d34-9d63-462a-aeab-e2d13eb1080e,7e938419-b126-4394-aa6f-528eeaa55a4b,Adu
daaffdf0-84c4-46fe-b0ed-08da5c7785a9,7e938419-b126-4394-aa6f-528eeaa55a4b,Gongoni
080fe4c9-10c9-43cf-84d4-34759403a3da,7e938419-b126-4394-aa6f-528eeaa55a4b,Magarini
7595116c-2270-4e4b-8cdb-d452c087267c,7e938419-b126-4394-aa6f-528eeaa55a4b,Marafa
ed1b106c-4c51-4868-9c76-93f9afd4afdf,74ad6fd5-95b2-4d8a-aec6-5bf8f45c06ea,Shella
3f6a281c-9bca-4cd6-9954-f784dd515254,74ad6fd5-95b2-4d8a-aec6-5bf8f45c06ea,Malindi Town
dc284956-c4d3-4f91-bf2b-4dd5f55c7f29,74ad6fd5-95b2-4d8a-aec6-5bf8f45c06ea,Ganda
8652504b-5151-4c9c-8e51-1799d9d6b724,74ad6fd5-95b2-4d8a-aec6-5bf8f45c06ea,Kakuyuni
879e13cf-a4ef-4c4e-a4fd-21a6a2edf446,74ad6fd5-95b2-4d8a-aec6-5bf8f45c06ea,Jilore
b0a081b2-9e1f-4054-aec4-bed2bced9be4,4c1da051-d409-4fd9-b7cc-7a9ccd7bd283,Sokoke
95e269f8-6d0f-428f-b46e-f8af7afff815,4c1da051-d409-4fd9-b7cc-7a9ccd7bd283,Jaribuni
